family,status,readback,setpoint,device1,device2,element,pos
BPMx,1,SR-DI-EBPM-01:SA:X,,1,1,1,4.377500e+00
BPMx,1,SR-DI-EBPM-01:SA:X,,1,2,2,8.806500e+00
BPMx,1,SR-DI-EBPM-01:SA:X,,1,3,3,1.137400e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,1,4,4,1.255900e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,1,5,5,1.494250e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,1,6,6,1.800500e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,1,7,7,2.127250e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,2,1,8,2.702750e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,2,2,9,3.145650e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,2,3,10,3.402400e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,2,4,11,3.520900e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,2,5,12,3.759250e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,2,6,13,4.065500e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,2,7,14,4.392250e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,3,1,15,4.967750e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,3,2,16,5.410650e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,3,3,17,5.667400e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,3,4,18,5.785900e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,3,5,19,6.024250e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,3,6,20,6.330500e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,3,7,21,6.657250e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,4,1,22,7.232750e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,4,2,23,7.675650e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,4,3,24,7.932400e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,4,4,25,8.050900e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,4,5,26,8.289250e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,4,6,27,8.595500e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,4,7,28,8.922250e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,5,1,29,9.797750e+01
BPMx,1,SR-DI-EBPM-01:SA:X,,5,2,30,1.024065e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,5,3,31,1.049740e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,5,4,32,1.061590e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,5,5,33,1.085425e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,5,6,34,1.116050e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,5,7,35,1.148725e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,6,1,36,1.206275e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,6,2,37,1.250565e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,6,3,38,1.276240e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,6,4,39,1.288090e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,6,5,40,1.311925e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,6,6,41,1.342550e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,6,7,42,1.375225e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,7,1,43,1.432775e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,7,2,44,1.477065e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,7,3,45,1.502740e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,7,4,46,1.514590e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,7,5,47,1.538425e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,7,6,48,1.569050e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,7,7,49,1.601725e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,8,1,50,1.659275e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,8,2,51,1.703565e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,8,3,52,1.729240e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,8,4,53,1.741090e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,8,5,54,1.764925e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,8,6,55,1.795550e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,8,7,56,1.826835e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,9.500000e+00,1,57,1.856895e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,9.500000e+00,2,58,1.882923e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,9,1,59,1.918253e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,9,2,60,1.960065e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,9,3,61,1.985740e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,9,4,62,1.997590e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,9,5,63,2.021425e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,9,6,64,2.052050e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,9,7,65,2.073323e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,10,1,66,2.153682e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,10,2,67,2.186565e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,10,3,68,2.212240e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,10,4,69,2.224090e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,10,5,70,2.247925e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,10,6,71,2.278550e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,10,7,72,2.311225e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,11,1,73,2.368775e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,11,2,74,2.413065e+02
BPMx,0,SR-DI-EBPM-01:SA:X,,11,3,75,2.438740e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,11,4,76,2.450590e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,11,5,77,2.474425e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,11,6,78,2.505050e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,11,7,79,2.537725e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,12,1,80,2.595275e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,12,2,81,2.639565e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,12,3,82,2.665240e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,12,4,83,2.677090e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,12,5,84,2.700925e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,12,6,85,2.731550e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,12,7,86,2.762835e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,1.350000e+01,1,87,2.792895e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,1.350000e+01,2,88,2.818923e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,13,1,89,2.854253e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,13,2,90,2.896065e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,13,3,91,2.921740e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,13,4,92,2.933590e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,13,5,93,2.957425e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,13,6,94,2.988050e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,13,7,95,3.020725e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,14,1,96,3.078275e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,14,2,97,3.122565e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,14,3,98,3.148240e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,14,4,99,3.160090e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,14,5,100,3.183925e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,14,6,101,3.214550e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,14,7,102,3.247225e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,15,1,103,3.304775e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,15,2,104,3.349065e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,15,3,105,3.374740e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,15,4,106,3.386590e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,15,5,107,3.410425e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,15,6,108,3.441050e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,15,7,109,3.473725e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,16,1,110,3.531275e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,16,2,111,3.575565e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,16,3,112,3.601240e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,16,4,113,3.613090e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,16,5,114,3.636925e+02
BPMx,0,SR-DI-EBPM-01:SA:X,,16,6,115,3.667550e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,16,7,116,3.700225e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,17,1,117,3.787775e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,17,2,118,3.832065e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,17,3,119,3.857740e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,17,4,120,3.869590e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,17,5,121,3.893425e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,17,6,122,3.924050e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,17,7,123,3.956725e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,18,1,124,4.014275e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,18,2,125,4.058565e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,18,3,126,4.084240e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,18,4,127,4.096090e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,18,5,128,4.119925e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,18,6,129,4.150550e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,18,7,130,4.183225e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,19,1,131,4.240775e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,19,2,132,4.285065e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,19,3,133,4.310740e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,19,4,134,4.322590e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,19,5,135,4.346425e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,19,6,136,4.377050e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,19,7,137,4.409725e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,20,1,138,4.467275e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,20,2,139,4.511565e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,20,3,140,4.537240e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,20,4,141,4.549090e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,20,5,142,4.572925e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,20,6,143,4.603550e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,20,7,144,4.636225e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,21,1,145,4.723775e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,21,2,146,4.768065e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,21,3,147,4.793740e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,21,4,148,4.805590e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,21,5,149,4.829425e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,21,6,150,4.860050e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,21,7,151,4.892725e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,22,1,152,4.950275e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,22,2,153,4.994565e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,22,3,154,5.020240e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,22,4,155,5.032090e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,22,5,156,5.055925e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,22,6,157,5.086550e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,22,7,158,5.119225e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,23,1,159,5.176775e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,23,2,160,5.221065e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,23,3,161,5.246740e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,23,4,162,5.258590e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,23,5,163,5.282425e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,23,6,164,5.313050e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,23,7,165,5.345725e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,24,1,166,5.403275e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,24,2,167,5.447565e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,24,3,168,5.473240e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,24,4,169,5.485090e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,24,5,170,5.508925e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,24,6,171,5.539550e+02
BPMx,1,SR-DI-EBPM-01:SA:X,,24,7,172,5.572225e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,1,1,1,4.377500e+00
BPMy,1,SR-DI-EBPM-01:SA:Y,,1,2,2,8.806500e+00
BPMy,1,SR-DI-EBPM-01:SA:Y,,1,3,3,1.137400e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,1,4,4,1.255900e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,1,5,5,1.494250e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,1,6,6,1.800500e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,1,7,7,2.127250e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,2,1,8,2.702750e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,2,2,9,3.145650e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,2,3,10,3.402400e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,2,4,11,3.520900e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,2,5,12,3.759250e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,2,6,13,4.065500e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,2,7,14,4.392250e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,3,1,15,4.967750e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,3,2,16,5.410650e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,3,3,17,5.667400e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,3,4,18,5.785900e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,3,5,19,6.024250e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,3,6,20,6.330500e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,3,7,21,6.657250e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,4,1,22,7.232750e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,4,2,23,7.675650e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,4,3,24,7.932400e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,4,4,25,8.050900e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,4,5,26,8.289250e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,4,6,27,8.595500e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,4,7,28,8.922250e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,5,1,29,9.797750e+01
BPMy,1,SR-DI-EBPM-01:SA:Y,,5,2,30,1.024065e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,5,3,31,1.049740e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,5,4,32,1.061590e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,5,5,33,1.085425e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,5,6,34,1.116050e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,5,7,35,1.148725e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,6,1,36,1.206275e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,6,2,37,1.250565e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,6,3,38,1.276240e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,6,4,39,1.288090e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,6,5,40,1.311925e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,6,6,41,1.342550e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,6,7,42,1.375225e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,7,1,43,1.432775e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,7,2,44,1.477065e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,7,3,45,1.502740e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,7,4,46,1.514590e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,7,5,47,1.538425e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,7,6,48,1.569050e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,7,7,49,1.601725e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,8,1,50,1.659275e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,8,2,51,1.703565e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,8,3,52,1.729240e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,8,4,53,1.741090e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,8,5,54,1.764925e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,8,6,55,1.795550e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,8,7,56,1.826835e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,9.500000e+00,1,57,1.856895e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,9.500000e+00,2,58,1.882923e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,9,1,59,1.918253e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,9,2,60,1.960065e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,9,3,61,1.985740e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,9,4,62,1.997590e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,9,5,63,2.021425e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,9,6,64,2.052050e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,9,7,65,2.073323e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,10,1,66,2.153682e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,10,2,67,2.186565e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,10,3,68,2.212240e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,10,4,69,2.224090e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,10,5,70,2.247925e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,10,6,71,2.278550e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,10,7,72,2.311225e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,11,1,73,2.368775e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,11,2,74,2.413065e+02
BPMy,0,SR-DI-EBPM-01:SA:Y,,11,3,75,2.438740e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,11,4,76,2.450590e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,11,5,77,2.474425e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,11,6,78,2.505050e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,11,7,79,2.537725e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,12,1,80,2.595275e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,12,2,81,2.639565e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,12,3,82,2.665240e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,12,4,83,2.677090e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,12,5,84,2.700925e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,12,6,85,2.731550e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,12,7,86,2.762835e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,1.350000e+01,1,87,2.792895e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,1.350000e+01,2,88,2.818923e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,13,1,89,2.854253e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,13,2,90,2.896065e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,13,3,91,2.921740e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,13,4,92,2.933590e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,13,5,93,2.957425e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,13,6,94,2.988050e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,13,7,95,3.020725e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,14,1,96,3.078275e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,14,2,97,3.122565e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,14,3,98,3.148240e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,14,4,99,3.160090e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,14,5,100,3.183925e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,14,6,101,3.214550e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,14,7,102,3.247225e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,15,1,103,3.304775e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,15,2,104,3.349065e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,15,3,105,3.374740e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,15,4,106,3.386590e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,15,5,107,3.410425e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,15,6,108,3.441050e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,15,7,109,3.473725e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,16,1,110,3.531275e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,16,2,111,3.575565e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,16,3,112,3.601240e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,16,4,113,3.613090e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,16,5,114,3.636925e+02
BPMy,0,SR-DI-EBPM-01:SA:Y,,16,6,115,3.667550e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,16,7,116,3.700225e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,17,1,117,3.787775e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,17,2,118,3.832065e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,17,3,119,3.857740e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,17,4,120,3.869590e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,17,5,121,3.893425e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,17,6,122,3.924050e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,17,7,123,3.956725e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,18,1,124,4.014275e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,18,2,125,4.058565e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,18,3,126,4.084240e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,18,4,127,4.096090e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,18,5,128,4.119925e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,18,6,129,4.150550e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,18,7,130,4.183225e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,19,1,131,4.240775e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,19,2,132,4.285065e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,19,3,133,4.310740e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,19,4,134,4.322590e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,19,5,135,4.346425e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,19,6,136,4.377050e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,19,7,137,4.409725e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,20,1,138,4.467275e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,20,2,139,4.511565e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,20,3,140,4.537240e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,20,4,141,4.549090e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,20,5,142,4.572925e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,20,6,143,4.603550e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,20,7,144,4.636225e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,21,1,145,4.723775e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,21,2,146,4.768065e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,21,3,147,4.793740e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,21,4,148,4.805590e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,21,5,149,4.829425e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,21,6,150,4.860050e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,21,7,151,4.892725e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,22,1,152,4.950275e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,22,2,153,4.994565e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,22,3,154,5.020240e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,22,4,155,5.032090e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,22,5,156,5.055925e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,22,6,157,5.086550e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,22,7,158,5.119225e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,23,1,159,5.176775e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,23,2,160,5.221065e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,23,3,161,5.246740e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,23,4,162,5.258590e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,23,5,163,5.282425e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,23,6,164,5.313050e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,23,7,165,5.345725e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,24,1,166,5.403275e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,24,2,167,5.447565e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,24,3,168,5.473240e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,24,4,169,5.485090e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,24,5,170,5.508925e+02
BPMy,1,SR-DI-EBPM-01:SA:Y,,24,6,171,5.539550e+02
